Time,1,2,3,4,5,6
Tue Feb  6 16:56:57 2024,14.884,14.985,14.989,15.005,15.0,14.999
Tue Feb  6 16:57:16 2024,14.989,15.018,14.995,14.995,14.999,15.009
Tue Feb  6 16:58:42 2024,14.894,14.895,15.006,14.991,14.988,14.995
Tue Feb  6 16:58:57 2024,14.948,15.036,15.002,15.004,15.002,14.991
Tue Feb  6 16:59:12 2024,14.983,15.03,15.004,14.99,15.004,14.986
Tue Feb  6 16:59:27 2024,14.969,14.991,14.995,15.0,14.993,14.995
Tue Feb  6 16:59:42 2024,14.894,14.977,14.982,14.999,14.994,15.022
Tue Feb  6 16:59:58 2024,14.948,15.055,15.002,15.008,15.005,15.009
Tue Feb  6 17:00:17 2024,14.905,15.009,14.996,15.001,15.004,15.009
Tue Feb  6 17:00:36 2024,14.992,14.727,15.013,14.996,15.002,14.998
Tue Feb  6 17:00:55 2024,14.927,14.97,15.01,14.988,15.009,14.988
Tue Feb  6 17:01:14 2024,15.055,15.088,15.018,14.991,14.99,14.996
Tue Feb  6 17:01:33 2024,15.155,15.029,14.997,15.001,14.989,15.005
Tue Feb  6 17:01:52 2024,15.292,14.984,15.019,14.996,15.0,14.991
Tue Feb  6 17:02:11 2024,15.03,14.999,15.005,14.995,14.999,14.995
Tue Feb  6 17:02:30 2024,15.088,15.012,14.997,14.991,15.009,15.015
Tue Feb  6 17:02:49 2024,14.938,14.99,14.999,15.001,14.999,14.993
Tue Feb  6 17:04:14 2024,15.002,15.047,15.005,15.006,14.999,14.998
Tue Feb  6 17:04:29 2024,15.033,14.988,14.995,15.002,14.998,15.005
Tue Feb  6 17:04:44 2024,14.988,15.034,15.0,14.993,15.0,15.014
Tue Feb  6 17:04:59 2024,14.963,14.675,15.006,15.011,15.009,14.996
Tue Feb  6 17:05:15 2024,14.88,14.988,14.992,14.995,14.996,15.017
