Time,Reaction Name,iC4H10 SP,O2 SP,N2 SP,N2O SP,H2 SP,Furnace Temp SP,Reactor Temp SP,Ramp Rate SP,Number of Samples SP,Delay Time SP,Injection Offset SP,gc_stream SP,Bulk SP SP,5 SP,6 SP,iC4H10 PV,O2 PV,N2 PV,N2O PV,H2 PV,Furnace Temp PV,Reactor Temp PV,Ramp Rate PV,Number of Samples PV,Delay Time PV,Injection Offset PV,gc_stream PV,Bulk SP PV,5 PV,6 PV
Thu Feb 15 00:59:49 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.10000000000001,0.0,0.0,146.94281005859375,125.65939331054688,0.0,0,0,0,6,14.9995,15.0,15.0
Thu Feb 15 00:59:56 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.13,0.0,0.0,146.7965087890625,125.4254150390625,0.0,0,0,0,6,15.001750000000001,14.998,15.0
Thu Feb 15 01:00:03 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,146.64306640625,125.26644897460938,0.0,0,0,0,6,15.001750000000001,15.001,15.0
Thu Feb 15 01:00:11 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,146.49925231933594,125.07278442382812,0.0,0,0,0,6,14.999,15.0,14.999
Thu Feb 15 01:00:18 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,146.33834838867188,124.9141845703125,0.0,0,0,0,6,14.999,14.999,15.001
Thu Feb 15 01:00:26 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,146.188232421875,124.81753540039062,0.0,0,0,0,6,15.0,15.0,15.0
Thu Feb 15 01:00:33 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,146.02865600585938,124.59829711914062,0.0,0,0,0,6,15.0,15.0,15.0
Thu Feb 15 01:00:41 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,145.8837890625,124.43939208984375,0.0,0,0,0,6,15.00225,15.0,15.0
Thu Feb 15 01:00:48 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.12625,0.0,0.0,145.73306274414062,124.28286743164062,0.0,0,0,0,6,15.00225,15.001,15.001
Thu Feb 15 01:00:55 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.11125000000001,0.0,0.0,145.58334350585938,124.15432739257812,0.0,0,0,0,6,15.0005,14.999,14.999
Thu Feb 15 01:01:03 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,145.42135620117188,123.97378540039062,0.0,0,0,0,6,15.0005,14.999,14.999
Thu Feb 15 01:01:10 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.12625,0.0,0.0,145.28636169433594,123.81259155273438,0.0,0,0,0,6,14.997,15.0,14.999
Thu Feb 15 01:01:18 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.13374999999999,0.0,0.0,145.13461303710938,123.65139770507812,0.0,0,0,0,6,14.997,14.999,15.001
Thu Feb 15 01:01:25 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,144.98602294921875,123.57452392578125,0.0,0,0,0,6,15.00175,15.0,15.001
Thu Feb 15 01:01:33 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.12625,0.0,0.0,144.83187866210938,123.36642456054688,0.0,0,0,0,6,15.00175,15.002,15.001
Thu Feb 15 01:01:40 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.1075,0.0,0.0,144.6961212158203,123.26321411132812,0.0,0,0,0,6,15.001000000000001,14.999,14.999
Thu Feb 15 01:01:48 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,144.54751586914062,123.09182739257812,0.0,0,0,0,6,15.001000000000001,15.0,15.001
Thu Feb 15 01:01:55 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.12625,0.0,0.0,144.38818359375,122.94601440429688,0.0,0,0,0,6,14.996749999999999,15.001,15.0
Thu Feb 15 01:02:03 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,144.22836303710938,122.71636962890625,0.0,0,0,0,6,14.996749999999999,14.999,15.001
Thu Feb 15 01:02:10 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,144.08731079101562,122.5938720703125,0.0,0,0,0,6,15.00125,15.0,15.001
Thu Feb 15 01:02:18 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,143.93240356445312,122.3619384765625,0.0,0,0,0,6,15.00125,15.001,15.001
Thu Feb 15 01:02:25 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,143.79922485351562,122.28079223632812,0.0,0,0,0,6,15.0005,14.999,15.001
Thu Feb 15 01:02:33 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,143.63888549804688,122.22760009765625,0.0,0,0,0,6,15.0005,15.0,15.002
Thu Feb 15 01:02:40 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,143.50137329101562,122.05828857421875,0.0,0,0,0,6,14.99975,15.001,15.0
Thu Feb 15 01:02:47 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.11875,0.0,0.0,143.344482421875,121.85470581054688,0.0,0,0,0,6,14.99975,14.999,14.998
Thu Feb 15 01:02:55 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.12249999999999,0.0,0.0,143.2086944580078,121.73226928710938,0.0,0,0,0,6,15.00175,15.001,14.998
Thu Feb 15 01:03:02 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.11125000000001,0.0,0.0,143.06436157226562,121.543701171875,0.0,0,0,0,6,15.00175,15.001,14.998
Thu Feb 15 01:03:10 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,142.9231414794922,121.367431640625,0.0,0,0,0,6,15.001999999999999,14.999,15.0
Thu Feb 15 01:03:17 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.13,0.0,0.0,142.76446533203125,121.2025146484375,0.0,0,0,0,6,15.001999999999999,15.001,14.998
Thu Feb 15 01:03:24 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,142.62713623046875,121.14068603515625,0.0,0,0,0,6,14.9985,15.0,14.998
Thu Feb 15 01:03:32 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,142.4786834716797,121.07888793945312,0.0,0,0,0,6,14.9985,14.995,15.0
Thu Feb 15 01:03:39 2024,24-008 reduxn rxn bp,0.0,0,119.119,0,0.0,25.0,-1.0,0.0,0,0,0,6,15,15.0,15.0,0.0,0.0,119.115,0.0,0.0,142.3129425048828,120.87973022460938,0.0,0,0,0,6,15.001,15.001,15.0
Thu Feb 15 01:03:55 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,56.928749999999994,0.0,75.0825,0.0,0.0,142.02285766601562,120.55596923828125,0.0,0,0,0,1,15.01775,7.495,11.271
Thu Feb 15 01:05:20 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.185624999999995,0.0,75.07875,0.0,0.0,140.39259338378906,119.02114868164062,0.0,1,0,0,1,15.01025,7.505,11.244
Thu Feb 15 01:05:30 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.185624999999995,0.0,75.075,0.0,0.0,140.2119140625,118.890625,0.0,1,0,0,1,15.01025,7.493,11.236
Thu Feb 15 01:05:39 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.18375,0.0,75.0825,0.0,0.0,140.03204345703125,118.74755859375,0.0,1,0,0,1,14.99175,7.504,11.24
Thu Feb 15 01:05:49 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.1875,0.0,75.07875,0.0,0.0,139.84735107421875,118.52047729492188,0.0,1,0,0,1,14.99175,7.506,11.247
Thu Feb 15 01:05:58 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.1875,0.0,75.07124999999999,0.0,0.0,139.67507934570312,118.36642456054688,0.0,1,0,0,1,15.001000000000001,7.498,11.243
Thu Feb 15 01:06:08 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.1875,0.0,75.075,0.0,0.0,139.49517822265625,118.20181274414062,0.0,1,0,0,1,15.001000000000001,7.498,11.25
Thu Feb 15 01:06:17 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.1875,0.0,75.07124999999999,0.0,0.0,139.32315063476562,118.03955078125,0.0,1,0,0,1,15.015,7.496,11.26
Thu Feb 15 01:06:27 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.193125,0.0,75.075,0.0,0.0,139.13999938964844,117.79562377929688,0.0,1,0,0,1,15.015,7.493,11.251
Thu Feb 15 01:06:37 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.195,0.0,75.075,0.0,0.0,138.95895385742188,117.64599609375,0.0,1,0,0,1,14.996500000000001,7.498,11.233
Thu Feb 15 01:06:46 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.189375000000005,0.0,75.08624999999999,0.0,0.0,138.77127075195312,117.44058227539062,0.0,1,0,0,1,14.996500000000001,7.495,11.26
Thu Feb 15 01:06:56 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.185624999999995,0.0,75.07875,0.0,0.0,138.60067749023438,117.30194091796875,0.0,1,0,0,1,15.00975,7.503,11.246
Thu Feb 15 01:07:06 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.189375000000005,0.0,75.07124999999999,0.0,0.0,138.425048828125,117.09857177734375,0.0,1,0,0,1,15.00975,7.501,11.26
Thu Feb 15 01:07:15 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.19125,0.0,75.05999999999999,0.0,0.0,138.2561492919922,116.88894653320312,0.0,1,0,0,1,14.99125,7.496,11.242
Thu Feb 15 01:07:25 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.185624999999995,0.0,75.07875,0.0,0.0,138.07652282714844,116.67306518554688,0.0,1,0,0,1,14.99125,7.494,11.228
Thu Feb 15 01:07:34 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.193125,0.0,75.06375,0.0,0.0,137.90838623046875,116.60906982421875,0.0,1,0,0,1,14.9885,7.497,11.27
Thu Feb 15 01:07:44 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.1875,0.0,75.0675,0.0,0.0,137.7296142578125,116.35903930664062,0.0,1,0,0,1,14.9885,7.502,11.255
Thu Feb 15 01:07:53 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.19125,0.0,75.07124999999999,0.0,0.0,137.5494842529297,116.17538452148438,0.0,1,0,0,1,14.978750000000002,7.497,11.273
Thu Feb 15 01:08:03 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.193125,0.0,75.07124999999999,0.0,0.0,137.32186889648438,115.97451782226562,0.0,1,0,0,1,14.978750000000002,7.499,11.249
Thu Feb 15 01:08:12 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.193125,0.0,75.0825,0.0,0.0,137.1664276123047,115.8057861328125,0.0,1,0,0,1,15.00075,7.498,11.237
Thu Feb 15 01:08:22 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.193125,0.0,75.08624999999999,0.0,0.0,137.012451171875,115.72457885742188,0.0,1,0,0,1,15.00075,7.497,11.281
Thu Feb 15 01:08:31 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.189375000000005,0.0,75.06375,0.0,0.0,136.84576416015625,115.54061889648438,0.0,1,0,0,1,14.99525,7.505,11.243
Thu Feb 15 01:08:41 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.19125,0.0,75.075,0.0,0.0,136.67532348632812,115.36761474609375,0.0,1,0,0,1,14.99525,7.507,11.259
Thu Feb 15 01:08:50 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.189375000000005,0.0,75.0675,0.0,0.0,136.5115966796875,115.09231567382812,0.0,1,0,0,1,14.991750000000001,7.501,11.241
Thu Feb 15 01:09:00 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.19125,0.0,75.07875,0.0,0.0,136.33157348632812,114.97308349609375,0.0,1,0,0,1,14.991750000000001,7.501,11.252
Thu Feb 15 01:09:09 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.178125,0.0,75.07875,0.0,0.0,136.1623077392578,114.86209106445312,0.0,1,0,0,1,15.005999999999998,7.495,11.243
Thu Feb 15 01:09:19 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.193125,0.0,75.06375,0.0,0.0,135.98394775390625,114.77896118164062,0.0,1,0,0,1,15.005999999999998,7.501,11.259
Thu Feb 15 01:09:28 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.196875,0.0,75.06375,0.0,0.0,135.8166961669922,114.44607543945312,0.0,1,0,0,1,14.991499999999998,7.501,11.266
Thu Feb 15 01:10:53 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.198750000000004,0.0,75.0675,0.0,0.0,134.31585693359375,112.94378662109375,0.0,2,0,0,1,15.1245,7.496,11.257
Thu Feb 15 01:11:03 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.196875,0.0,75.075,0.0,0.0,134.1344757080078,112.75421142578125,0.0,2,0,0,1,15.1245,7.493,11.266
Thu Feb 15 01:11:12 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.2025,0.0,75.06375,0.0,0.0,133.97938537597656,112.65628051757812,0.0,2,0,0,1,15.01275,7.5,11.238
Thu Feb 15 01:11:22 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.196875,0.0,75.06375,0.0,0.0,133.81329345703125,112.45184326171875,0.0,2,0,0,1,15.01275,7.504,11.268
Thu Feb 15 01:11:31 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.198750000000004,0.0,75.07875,0.0,0.0,133.63973999023438,112.33908081054688,0.0,2,0,0,1,15.00075,7.498,11.246
Thu Feb 15 01:11:41 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.196875,0.0,75.07875,0.0,0.0,133.46969604492188,112.10028076171875,0.0,2,0,0,1,15.00075,7.488,11.266
Thu Feb 15 01:11:50 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.196875,0.0,75.075,0.0,0.0,133.30410766601562,111.86575317382812,0.0,2,0,0,1,15.004,7.503,11.234
Thu Feb 15 01:12:00 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.200625,0.0,75.075,0.0,0.0,133.13796997070312,111.776123046875,0.0,2,0,0,1,15.004,7.495,11.273
Thu Feb 15 01:12:09 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.200625,0.0,75.07875,0.0,0.0,132.9857177734375,111.58004760742188,0.0,2,0,0,1,15.11375,7.511,11.273
Thu Feb 15 01:12:19 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.198750000000004,0.0,75.0675,0.0,0.0,132.82077026367188,111.43289184570312,0.0,2,0,0,1,15.11375,7.496,11.253
Thu Feb 15 01:12:28 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.200625,0.0,75.0825,0.0,0.0,132.65899658203125,111.21572875976562,0.0,2,0,0,1,15.00925,7.504,11.245
Thu Feb 15 01:12:38 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.198750000000004,0.0,75.075,0.0,0.0,132.49612426757812,110.98764038085938,0.0,2,0,0,1,15.00925,7.502,11.254
Thu Feb 15 01:12:47 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.200625,0.0,75.075,0.0,0.0,132.30154418945312,110.88711547851562,0.0,2,0,0,1,14.995750000000001,7.499,11.25
Thu Feb 15 01:12:57 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.196875,0.0,75.0675,0.0,0.0,132.1473388671875,110.74234008789062,0.0,2,0,0,1,14.995750000000001,7.499,11.259
Thu Feb 15 01:13:06 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.198750000000004,0.0,75.07124999999999,0.0,0.0,132.01315307617188,110.50177001953125,0.0,2,0,0,1,14.968000000000002,7.495,11.284
Thu Feb 15 01:13:16 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.196875,0.0,75.06375,0.0,0.0,131.84585571289062,110.45089721679688,0.0,2,0,0,1,14.968000000000002,7.502,11.242
Thu Feb 15 01:13:25 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.200625,0.0,75.075,0.0,0.0,131.68313598632812,110.25927734375,0.0,2,0,0,1,14.97775,7.496,11.255
Thu Feb 15 01:13:35 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.200625,0.0,75.07875,0.0,0.0,131.51907348632812,110.04849243164062,0.0,2,0,0,1,14.97775,7.502,11.259
Thu Feb 15 01:13:45 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.196875,0.0,75.07875,0.0,0.0,131.34335327148438,109.91635131835938,0.0,2,0,0,1,14.995000000000001,7.507,11.247
Thu Feb 15 01:13:54 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.200625,0.0,75.0825,0.0,0.0,131.18194580078125,109.66494750976562,0.0,2,0,0,1,14.995000000000001,7.504,11.244
Thu Feb 15 01:14:04 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.198750000000004,0.0,75.0675,0.0,0.0,131.02081298828125,109.55392456054688,0.0,2,0,0,1,15.008750000000001,7.495,11.239
Thu Feb 15 01:14:13 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.196875,0.0,75.05999999999999,0.0,0.0,130.86642456054688,109.40536499023438,0.0,2,0,0,1,15.008750000000001,7.501,11.245
Thu Feb 15 01:14:23 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.198750000000004,0.0,75.07124999999999,0.0,0.0,130.71087646484375,109.21615600585938,0.0,2,0,0,1,14.997,7.495,11.248
Thu Feb 15 01:14:32 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.196875,0.0,75.07875,0.0,0.0,130.5417022705078,108.98599243164062,0.0,2,0,0,1,14.997,7.506,11.266
Thu Feb 15 01:14:41 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.198750000000004,0.0,75.075,0.0,0.0,130.38095092773438,108.89456176757812,0.0,2,0,0,1,14.995999999999999,7.496,11.241
Thu Feb 15 01:14:51 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.21375,0.0,75.07875,0.0,0.0,130.22958374023438,108.65188598632812,0.0,2,0,0,1,14.995999999999999,7.499,11.266
Thu Feb 15 01:15:00 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.198750000000004,0.0,75.06375,0.0,0.0,130.0802001953125,108.53271484375,0.0,2,0,0,1,14.98425,7.501,11.248
Thu Feb 15 01:16:25 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.198750000000004,0.0,75.075,0.0,0.0,128.67401123046875,107.13601684570312,0.0,3,0,0,1,15.0945,7.495,11.248
Thu Feb 15 01:16:33 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.198750000000004,0.0,75.07875,0.0,0.0,128.54483032226562,107.044677734375,0.0,3,0,0,1,15.0945,7.496,11.242
Thu Feb 15 01:16:40 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.198750000000004,0.0,75.075,0.0,0.0,128.425048828125,106.82138061523438,0.0,3,0,0,1,14.993500000000001,7.499,11.251
Thu Feb 15 01:16:48 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.198750000000004,0.0,75.07124999999999,0.0,0.0,128.31175231933594,106.67892456054688,0.0,3,0,0,1,14.993500000000001,7.498,11.244
Thu Feb 15 01:16:55 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.200625,0.0,75.075,0.0,0.0,128.186279296875,106.61099243164062,0.0,3,0,0,1,14.98475,7.503,11.24
Thu Feb 15 01:17:03 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.200625,0.0,75.06375,0.0,0.0,128.057861328125,106.4833984375,0.0,3,0,0,1,14.98475,7.499,11.254
Thu Feb 15 01:17:10 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.2025,0.0,75.0675,0.0,0.0,127.9528579711914,106.28353881835938,0.0,3,0,0,1,14.9635,7.498,11.248
Thu Feb 15 01:17:18 2024,24-008 reduxn rxn bp,57.2025,0,75.075,0,0.0,25.0,-1.0,0.0,3,0,0,1,15,7.5,11.25,57.200625,0.0,75.07124999999999,0.0,0.0,127.82528686523438,106.16616821289062,0.0,3,0,0,1,14.9635,7.512,11.257
